trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
B20121216WKD_001150_A..S74R,00:59:00,00:59:00,A40S,30,,0,0,
B20121216WKD_014200_A..N09R,03:16:00,03:16:00,A40N,29,,0,0,
B20121216WKD_002950_A..S74R,01:18:30,01:18:30,A40S,30,,0,0,
B20121216WKD_016200_A..N09R,03:36:00,03:36:00,A40N,29,,0,0,
B20121216WKD_004950_A..S74R,01:38:30,01:38:30,A40S,30,,0,0,
B20121216WKD_018200_A..N09R,03:56:00,03:56:00,A40N,29,,0,0,
B20121216WKD_006950_A..S74R,01:58:30,01:58:30,A40S,30,,0,0,
B20121216WKD_020200_A..N09R,04:16:00,04:16:00,A40N,29,,0,0,
B20121216WKD_008950_A..S74R,02:18:30,02:18:30,A40S,30,,0,0,
B20121216WKD_022200_A..N09R,04:36:00,04:36:00,A40N,29,,0,0,
B20121216WKD_010950_A..S74R,02:38:30,02:38:30,A40S,30,,0,0,
B20121216WKD_024200_A..N09R,04:56:00,04:56:00,A40N,29,,0,0,
B20121216WKD_012950_A..S74R,02:58:30,02:58:30,A40S,30,,0,0,
B20121216WKD_026200_A..N09R,05:16:00,05:16:00,A40N,29,,0,0,
B20121216WKD_014950_A..S74R,03:18:30,03:18:30,A40S,30,,0,0,
B20121216WKD_027700_A..N09R,05:31:00,05:31:00,A40N,29,,0,0,
B20121216WKD_016950_A..S74R,03:38:30,03:38:30,A40S,30,,0,0,
B20121216WKD_029100_A..N09R,05:45:00,05:45:00,A40N,29,,0,0,
B20121216WKD_032400_A..N04R,05:57:00,05:57:00,A40N,23,,0,0,
B20121216WKD_018950_A..S74R,03:58:30,03:58:30,A40S,30,,0,0,
B20121216WKD_031400_A..N09R,06:08:00,06:08:00,A40N,29,,0,0,
B20121216WKD_034500_A..N54R,06:15:30,06:15:30,A40N,14,,0,0,
B20121216WKD_020950_A..S74R,04:18:30,04:18:30,A40S,30,,0,0,
B20121216WKD_033400_A..N55R,06:25:30,06:25:30,A40N,20,,0,0,
B20121216WKD_036650_A..N54R,06:35:30,06:35:30,A40N,14,,0,0,
B20121216WKD_022950_A..S74R,04:38:30,04:38:30,A40S,30,,0,0,
B20121216WKD_035350_A..N55R,06:44:00,06:44:00,A40N,20,,0,0,
B20121216WKD_038150_A..N54R,06:52:00,06:52:00,A40N,14,,0,0,
B20121216WKD_036550_A..N55R,06:58:00,06:58:00,A40N,20,,0,0,
B20121216WKD_039300_A..N54R,07:03:30,07:03:30,A40N,14,,0,0,
B20121216WKD_039950_A..N54R,07:10:00,07:10:00,A40N,14,,0,0,
B20121216WKD_024950_A..S74R,04:58:30,04:58:30,A40S,30,,0,0,
B20121216WKD_038300_A..N55R,07:16:00,07:16:00,A40N,20,,0,0,
B20121216WKD_041050_A..N54R,07:22:00,07:22:00,A40N,14,,0,0,
B20121216WKD_039850_A..N65R,07:28:00,07:28:00,A40N,18,,0,0,
B20121216WKD_026950_A..S74R,05:18:30,05:18:30,A40S,30,,0,0,
B20121216WKD_039900_A..N55R,07:33:30,07:33:30,A40N,20,,0,0,
B20121216WKD_042650_A..N54R,07:40:00,07:40:00,A40N,14,,0,0,
B20121216WKD_028950_A..S74R,05:38:30,05:38:30,A40S,30,,0,0,
B20121216WKD_041050_A..N55R,07:46:00,07:46:00,A40N,20,,0,0,
B20121216WKD_030900_A..S52R,05:51:00,05:51:00,A40S,17,,0,0,
B20121216WKD_041900_A..N65R,07:51:00,07:51:00,A40N,18,,0,0,
B20121216WKD_044350_A..N54R,07:56:00,07:56:00,A40N,14,,0,0,
B20121216WKD_042350_A..N55R,08:00:00,08:00:00,A40N,20,,0,0,
B20121216WKD_045200_A..N54R,08:04:00,08:04:00,A40N,14,,0,0,
B20121216WKD_032550_A..S55R,06:07:00,06:07:00,A40S,17,,0,0,
B20121216WKD_043300_A..N85R,08:08:00,08:08:00,A40N,20,,0,0,
B20121216WKD_034050_A..S54R,06:22:30,06:22:30,A40S,17,,0,0,
B20121216WKD_043950_A..N65R,08:11:00,08:11:00,A40N,18,,0,0,
B20121216WKD_046050_A..N86R,08:14:30,08:14:30,A40N,14,,0,0,
B20121216WKD_044150_A..N55R,08:18:00,08:18:00,A40N,20,,0,0,
B20121216WKD_046750_A..N17R,08:20:30,08:20:30,A40N,14,,0,0,
B20121216WKD_044950_A..N55R,08:25:00,08:25:00,A40N,20,,0,0,
B20121216WKD_047450_A..N17R,08:27:00,08:27:00,A40N,14,,0,0,
B20121216WKD_045900_A..N65R,08:31:00,08:31:00,A40N,18,,0,0,
B20121216WKD_035350_A..S55R,06:34:30,06:34:30,A40S,17,,0,0,
B20121216WKD_045850_A..N18R,08:33:00,08:33:00,A40N,20,,0,0,
B20121216WKD_036300_A..S54R,06:44:30,06:44:30,A40S,17,,0,0,
B20121216WKD_048350_A..N54R,08:36:00,08:36:00,A40N,14,,0,0,
B20121216WKD_046350_A..N85R,08:40:00,08:40:00,A40N,20,,0,0,
B20121216WKD_049050_A..N54R,08:42:30,08:42:30,A40N,14,,0,0,
B20121216WKD_047000_A..N18R,08:46:30,08:46:30,A40N,20,,0,0,
B20121216WKD_047900_A..N65R,08:49:30,08:49:30,A40N,18,,0,0,
B20121216WKD_050250_A..N86R,08:54:00,08:54:00,A40N,14,,0,0,
B20121216WKD_037300_A..S55R,06:55:30,06:55:30,A40S,17,,0,0,
B20121216WKD_048500_A..N55R,08:57:30,08:57:30,A40N,20,,0,0,
B20121216WKD_037800_A..S54R,07:01:30,07:01:30,A40S,17,,0,0,
B20121216WKD_051300_A..N54R,09:03:30,09:03:30,A40N,14,,0,0,
B20121216WKD_038700_A..S55R,07:08:30,07:08:30,A40S,17,,0,0,
B20121216WKD_049800_A..N55R,09:08:30,09:08:30,A40N,20,,0,0,
B20121216WKD_039400_A..S54R,07:18:00,07:18:00,A40S,17,,0,0,
B20121216WKD_052450_A..N54R,09:14:00,09:14:00,A40N,14,,0,0,
B20121216WKD_040200_A..S55R,07:24:30,07:24:30,A40S,17,,0,0,
B20121216WKD_051050_A..N55R,09:21:00,09:21:00,A40N,20,,0,0,
B20121216WKD_053900_A..N54R,09:28:00,09:28:00,A40N,14,,0,0,
B20121216WKD_041000_A..S54R,07:32:30,07:32:30,A40S,17,,0,0,
B20121216WKD_041800_A..S55R,07:40:30,07:40:30,A40S,17,,0,0,
B20121216WKD_052500_A..N55R,09:35:00,09:35:00,A40N,20,,0,0,
B20121216WKD_042600_A..S54R,07:48:30,07:48:30,A40S,17,,0,0,
B20121216WKD_055300_A..N54R,09:42:00,09:42:00,A40N,14,,0,0,
B20121216WKD_055900_A..N54R,09:50:00,09:50:00,A40N,14,,0,0,
B20121216WKD_043350_A..S55R,07:58:00,07:58:00,A40S,17,,0,0,
B20121216WKD_054500_A..N55R,09:56:00,09:56:00,A40N,20,,0,0,
B20121216WKD_057400_A..N54R,10:03:00,10:03:00,A40N,14,,0,0,
B20121216WKD_058100_A..N54R,10:11:00,10:11:00,A40N,14,,0,0,
B20121216WKD_044150_A..S54R,08:04:30,08:04:30,A40S,17,,0,0,
B20121216WKD_044950_A..S55R,08:12:30,08:12:30,A40S,17,,0,0,
B20121216WKD_056600_A..N55R,10:16:00,10:16:00,A40N,20,,0,0,
B20121216WKD_059650_A..N54R,10:25:30,10:25:30,A40N,14,,0,0,
B20121216WKD_045750_A..S54R,08:21:00,08:21:00,A40S,17,,0,0,
B20121216WKD_046450_A..S55R,08:28:30,08:28:30,A40S,17,,0,0,
B20121216WKD_058300_A..N55R,10:33:00,10:33:00,A40N,20,,0,0,
B20121216WKD_047150_A..S54R,08:35:30,08:35:30,A40S,17,,0,0,
B20121216WKD_061150_A..N54R,10:41:00,10:41:00,A40N,14,,0,0,
B20121216WKD_047850_A..S54R,08:42:30,08:42:30,A40S,17,,0,0,
B20121216WKD_061700_A..N54R,10:46:00,10:46:00,A40N,14,,0,0,
B20121216WKD_048450_A..S55R,08:48:30,08:48:30,A40S,17,,0,0,
B20121216WKD_060550_A..N55R,10:55:30,10:55:30,A40N,20,,0,0,
B20121216WKD_049050_A..S54R,08:56:30,08:56:30,A40S,17,,0,0,
B20121216WKD_049650_A..S54R,09:00:30,09:00:30,A40S,17,,0,0,
B20121216WKD_063400_A..N54R,11:03:00,11:03:00,A40N,14,,0,0,
B20121216WKD_050250_A..S55R,09:08:00,09:08:00,A40S,17,,0,0,
B20121216WKD_062050_A..N55R,11:11:00,11:11:00,A40N,20,,0,0,
B20121216WKD_050850_A..S54R,09:12:30,09:12:30,A40S,17,,0,0,
B20121216WKD_064700_A..N54R,11:16:00,11:16:00,A40N,14,,0,0,
B20121216WKD_051450_A..S54R,09:18:00,09:18:00,A40S,17,,0,0,
B20121216WKD_051900_A..S55R,09:23:30,09:23:30,A40S,17,,0,0,
B20121216WKD_063450_A..N55R,11:24:30,11:24:30,A40N,20,,0,0,
B20121216WKD_066650_A..N54R,11:35:30,11:35:30,A40N,14,,0,0,
B20121216WKD_052700_A..S54R,09:29:00,09:29:00,A40S,17,,0,0,
B20121216WKD_053350_A..S55R,09:35:00,09:35:00,A40S,17,,0,0,
B20121216WKD_053850_A..S54R,09:43:00,09:43:00,A40S,17,,0,0,
B20121216WKD_054550_A..S55R,09:47:00,09:47:00,A40S,17,,0,0,
B20121216WKD_065400_A..N55R,11:45:30,11:45:30,A40N,20,,0,0,
B20121216WKD_068650_A..N54R,11:55:30,11:55:30,A40N,14,,0,0,
B20121216WKD_055150_A..S54R,09:53:30,09:53:30,A40S,17,,0,0,
B20121216WKD_055750_A..S55R,09:59:00,09:59:00,A40S,17,,0,0,
B20121216WKD_067550_A..N55R,12:05:30,12:05:30,A40N,20,,0,0,
B20121216WKD_070650_A..N54R,12:15:30,12:15:30,A40N,14,,0,0,
B20121216WKD_056500_A..S54R,10:07:00,10:07:00,A40S,17,,0,0,
B20121216WKD_057350_A..S54R,10:15:00,10:15:00,A40S,17,,0,0,
B20121216WKD_057850_A..S55R,10:21:00,10:21:00,A40S,17,,0,0,
B20121216WKD_069550_A..N55R,12:25:30,12:25:30,A40N,20,,0,0,
B20121216WKD_072650_A..N54R,12:35:30,12:35:30,A40N,14,,0,0,
B20121216WKD_058550_A..S54R,10:27:30,10:27:30,A40S,17,,0,0,
B20121216WKD_059200_A..S55R,10:36:30,10:36:30,A40S,17,,0,0,
B20121216WKD_071550_A..N55R,12:45:30,12:45:30,A40N,20,,0,0,
B20121216WKD_059850_A..S54R,10:42:00,10:42:00,A40S,17,,0,0,
B20121216WKD_074650_A..N54R,12:55:30,12:55:30,A40N,14,,0,0,
B20121216WKD_060800_A..S55R,10:49:30,10:49:30,A40S,17,,0,0,
B20121216WKD_073300_A..N55R,13:05:30,13:05:30,A40N,20,,0,0,
B20121216WKD_061550_A..S54R,10:58:00,10:58:00,A40S,17,,0,0,
B20121216WKD_076650_A..N54R,13:15:30,13:15:30,A40N,14,,0,0,
B20121216WKD_062300_A..S55R,11:06:30,11:06:30,A40S,17,,0,0,
B20121216WKD_075300_A..N55R,13:25:30,13:25:30,A40N,20,,0,0,
B20121216WKD_062850_A..S54R,11:12:00,11:12:00,A40S,17,,0,0,
B20121216WKD_078400_A..N54R,13:33:00,13:33:00,A40N,14,,0,0,
B20121216WKD_063800_A..S55R,11:19:30,11:19:30,A40S,17,,0,0,
B20121216WKD_076800_A..N55R,13:40:30,13:40:30,A40N,20,,0,0,
B20121216WKD_064550_A..S54R,11:27:00,11:27:00,A40S,17,,0,0,
B20121216WKD_079700_A..N54R,13:46:00,13:46:00,A40N,14,,0,0,
B20121216WKD_065550_A..S55R,11:37:00,11:37:00,A40S,17,,0,0,
B20121216WKD_078550_A..N55R,13:55:30,13:55:30,A40N,20,,0,0,
B20121216WKD_066550_A..S54R,11:47:00,11:47:00,A40S,17,,0,0,
B20121216WKD_081400_A..N54R,14:03:00,14:03:00,A40N,14,,0,0,
B20121216WKD_067550_A..S55R,11:57:00,11:57:00,A40S,17,,0,0,
B20121216WKD_080050_A..N55R,14:10:30,14:10:30,A40N,20,,0,0,
B20121216WKD_068550_A..S54R,12:07:00,12:07:00,A40S,17,,0,0,
B20121216WKD_082700_A..N54R,14:16:00,14:16:00,A40N,14,,0,0,
B20121216WKD_069550_A..S55R,12:17:00,12:17:00,A40S,17,,0,0,
B20121216WKD_081550_A..N55R,14:25:30,14:25:30,A40N,20,,0,0,
B20121216WKD_084400_A..N54R,14:33:00,14:33:00,A40N,14,,0,0,
B20121216WKD_070550_A..S54R,12:27:00,12:27:00,A40S,17,,0,0,
B20121216WKD_071450_A..S55R,12:37:00,12:37:00,A40S,17,,0,0,
B20121216WKD_083050_A..N55R,14:40:30,14:40:30,A40N,20,,0,0,
B20121216WKD_085700_A..N54R,14:46:00,14:46:00,A40N,14,,0,0,
B20121216WKD_072300_A..S54R,12:47:00,12:47:00,A40S,17,,0,0,
B20121216WKD_073300_A..S55R,12:57:00,12:57:00,A40S,17,,0,0,
B20121216WKD_084550_A..N55R,14:55:30,14:55:30,A40N,20,,0,0,
B20121216WKD_087400_A..N54R,15:03:00,15:03:00,A40N,14,,0,0,
B20121216WKD_086050_A..N55R,15:10:30,15:10:30,A40N,20,,0,0,
B20121216WKD_074300_A..S54R,13:07:00,13:07:00,A40S,17,,0,0,
B20121216WKD_088700_A..N54R,15:16:00,15:16:00,A40N,14,,0,0,
B20121216WKD_074950_A..S55R,13:17:00,13:17:00,A40S,17,,0,0,
B20121216WKD_087550_A..N55R,15:25:30,15:25:30,A40N,20,,0,0,
B20121216WKD_076200_A..S54R,13:27:00,13:27:00,A40S,17,,0,0,
B20121216WKD_090400_A..N54R,15:33:00,15:33:00,A40N,14,,0,0,
B20121216WKD_077200_A..S55R,13:36:30,13:36:30,A40S,17,,0,0,
B20121216WKD_089050_A..N55R,15:40:30,15:40:30,A40N,20,,0,0,
B20121216WKD_091900_A..N54R,15:48:00,15:48:00,A40N,14,,0,0,
B20121216WKD_077800_A..S54R,13:42:00,13:42:00,A40S,17,,0,0,
B20121216WKD_078800_A..S55R,13:49:30,13:49:30,A40S,17,,0,0,
B20121216WKD_090500_A..N55R,15:55:00,15:55:00,A40N,20,,0,0,
B20121216WKD_079550_A..S54R,13:57:00,13:57:00,A40S,17,,0,0,
B20121216WKD_093400_A..N54R,16:03:00,16:03:00,A40N,14,,0,0,
B20121216WKD_080300_A..S55R,14:06:30,14:06:30,A40S,17,,0,0,
B20121216WKD_092000_A..N55R,16:10:00,16:10:00,A40N,20,,0,0,
B20121216WKD_080850_A..S54R,14:12:00,14:12:00,A40S,17,,0,0,
B20121216WKD_094850_A..N54R,16:17:30,16:17:30,A40N,14,,0,0,
B20121216WKD_081800_A..S55R,14:19:30,14:19:30,A40S,17,,0,0,
B20121216WKD_093250_A..N55R,16:22:30,16:22:30,A40N,20,,0,0,
B20121216WKD_082550_A..S54R,14:27:00,14:27:00,A40S,17,,0,0,
B20121216WKD_096050_A..N54R,16:29:30,16:29:30,A40N,14,,0,0,
B20121216WKD_096500_A..N54R,16:34:30,16:34:30,A40N,14,,0,0,
B20121216WKD_083300_A..S55R,14:36:30,14:36:30,A40S,17,,0,0,
B20121216WKD_095150_A..N55R,16:41:30,16:41:30,A40N,20,,0,0,
B20121216WKD_097850_A..N54R,16:47:30,16:47:30,A40N,14,,0,0,
B20121216WKD_083850_A..S54R,14:42:00,14:42:00,A40S,17,,0,0,
B20121216WKD_084800_A..S55R,14:49:30,14:49:30,A40S,17,,0,0,
B20121216WKD_096350_A..N55R,16:53:30,16:53:30,A40N,20,,0,0,
B20121216WKD_099050_A..N54R,16:59:30,16:59:30,A40N,14,,0,0,
B20121216WKD_085550_A..S54R,14:57:00,14:57:00,A40S,17,,0,0,
B20121216WKD_086300_A..S55R,15:06:30,15:06:30,A40S,17,,0,0,
B20121216WKD_097450_A..N55R,17:04:30,17:04:30,A40N,20,,0,0,
B20121216WKD_100250_A..N54R,17:11:30,17:11:30,A40N,14,,0,0,
B20121216WKD_086850_A..S54R,15:12:00,15:12:00,A40S,17,,0,0,
B20121216WKD_087800_A..S55R,15:19:30,15:19:30,A40S,17,,0,0,
B20121216WKD_098700_A..N55R,17:17:30,17:17:30,A40N,20,,0,0,
B20121216WKD_101450_A..N54R,17:23:30,17:23:30,A40N,14,,0,0,
B20121216WKD_088550_A..S54R,15:27:00,15:27:00,A40S,17,,0,0,
B20121216WKD_089300_A..S55R,15:34:30,15:34:30,A40S,17,,0,0,
B20121216WKD_099950_A..N55R,17:29:30,17:29:30,A40N,20,,0,0,
B20121216WKD_102850_A..N54R,17:38:00,17:38:00,A40N,14,,0,0,
B20121216WKD_089800_A..S54R,15:42:00,15:42:00,A40S,17,,0,0,
B20121216WKD_090650_A..S55R,15:49:30,15:49:30,A40S,17,,0,0,
B20121216WKD_101550_A..N55R,17:45:30,17:45:30,A40N,20,,0,0,
B20121216WKD_104500_A..N54R,17:54:00,17:54:00,A40N,14,,0,0,
B20121216WKD_091400_A..S54R,15:57:30,15:57:30,A40S,17,,0,0,
B20121216WKD_092150_A..S55R,16:05:30,16:05:30,A40S,17,,0,0,
B20121216WKD_103200_A..N55R,18:02:00,18:02:00,A40N,20,,0,0,
B20121216WKD_106100_A..N54R,18:10:00,18:10:00,A40N,14,,0,0,
B20121216WKD_093050_A..S54R,16:13:30,16:13:30,A40S,17,,0,0,
B20121216WKD_106850_A..N54R,18:17:30,18:17:30,A40N,14,,0,0,
B20121216WKD_093800_A..S55R,16:20:30,16:20:30,A40S,17,,0,0,
B20121216WKD_105600_A..N55R,18:26:00,18:26:00,A40N,20,,0,0,
B20121216WKD_094450_A..S54R,16:28:00,16:28:00,A40S,17,,0,0,
B20121216WKD_108300_A..N54R,18:34:00,18:34:00,A40N,14,,0,0,
B20121216WKD_095000_A..S55R,16:33:30,16:33:30,A40S,17,,0,0,
B20121216WKD_109300_A..N54R,18:42:00,18:42:00,A40N,14,,0,0,
B20121216WKD_096350_A..S87R,16:39:00,16:39:00,A40S,12,,0,0,
B20121216WKD_095950_A..S54R,16:43:30,16:43:30,A40S,17,,0,0,
B20121216WKD_096300_A..S55R,16:49:00,16:49:00,A40S,17,,0,0,
B20121216WKD_107600_A..N55R,18:50:00,18:50:00,A40N,20,,0,0,
B20121216WKD_110750_A..N54R,18:59:30,18:59:30,A40N,14,,0,0,
B20121216WKD_097100_A..S54R,16:54:00,16:54:00,A40S,17,,0,0,
B20121216WKD_098200_A..S87R,16:59:00,16:59:00,A40S,12,,0,0,
B20121216WKD_097850_A..S55R,17:02:30,17:02:30,A40S,17,,0,0,
B20121216WKD_109600_A..N55R,19:06:00,19:06:00,A40N,20,,0,0,
B20121216WKD_112500_A..N54R,19:14:00,19:14:00,A40N,14,,0,0,
B20121216WKD_097400_A..S68R,17:08:00,17:08:00,A40S,16,,0,0,
B20121216WKD_098700_A..S55R,17:12:00,17:12:00,A40S,17,,0,0,
B20121216WKD_098250_A..S68R,17:16:00,17:16:00,A40S,16,,0,0,
B20121216WKD_100300_A..S87R,17:19:00,17:19:00,A40S,12,,0,0,
B20121216WKD_099750_A..S55R,17:22:00,17:22:00,A40S,17,,0,0,
B20121216WKD_111200_A..N55R,19:22:00,19:22:00,A40N,20,,0,0,
B20121216WKD_099250_A..S68R,17:26:00,17:26:00,A40S,16,,0,0,
B20121216WKD_114100_A..N54R,19:30:00,19:30:00,A40N,14,,0,0,
B20121216WKD_100450_A..S55R,17:29:00,17:29:00,A40S,17,,0,0,
B20121216WKD_099850_A..S68R,17:31:30,17:31:30,A40S,16,,0,0,
B20121216WKD_101100_A..S55R,17:36:00,17:36:00,A40S,17,,0,0,
B20121216WKD_112900_A..N55R,19:39:30,19:39:30,A40N,20,,0,0,
B20121216WKD_102200_A..S87R,17:38:30,17:38:30,A40S,12,,0,0,
B20121216WKD_115700_A..N54R,19:46:00,19:46:00,A40N,14,,0,0,
B20121216WKD_101750_A..S54R,17:42:00,17:42:00,A40S,17,,0,0,
B20121216WKD_101400_A..S68R,17:46:30,17:46:30,A40S,16,,0,0,
B20121216WKD_102500_A..S55R,17:50:00,17:50:00,A40S,17,,0,0,
B20121216WKD_114400_A..N55R,19:54:00,19:54:00,A40N,20,,0,0,
B20121216WKD_117300_A..N54R,20:02:00,20:02:00,A40N,14,,0,0,
B20121216WKD_103000_A..S54R,17:54:00,17:54:00,A40S,17,,0,0,
B20121216WKD_102600_A..S77R,17:58:30,17:58:30,A40S,16,,0,0,
B20121216WKD_103850_A..S55R,18:04:00,18:04:00,A40S,17,,0,0,
B20121216WKD_115900_A..N55R,20:10:00,20:10:00,A40N,20,,0,0,
B20121216WKD_104450_A..S54R,18:08:00,18:08:00,A40S,17,,0,0,
B20121216WKD_118900_A..N54R,20:18:00,20:18:00,A40N,14,,0,0,
B20121216WKD_104950_A..S55R,18:15:00,18:15:00,A40S,17,,0,0,
B20121216WKD_105300_A..S54R,18:18:00,18:18:00,A40S,17,,0,0,
B20121216WKD_106050_A..S55R,18:24:00,18:24:00,A40S,17,,0,0,
B20121216WKD_117600_A..N55R,20:26:00,20:26:00,A40N,20,,0,0,
B20121216WKD_106650_A..S54R,18:30:30,18:30:30,A40S,17,,0,0,
B20121216WKD_120500_A..N54R,20:34:00,20:34:00,A40N,14,,0,0,
B20121216WKD_107250_A..S55R,18:36:30,18:36:30,A40S,17,,0,0,
B20121216WKD_119400_A..N55R,20:44:00,20:44:00,A40N,20,,0,0,
B20121216WKD_107850_A..S54R,18:42:00,18:42:00,A40S,17,,0,0,
B20121216WKD_122500_A..N54R,20:54:00,20:54:00,A40N,14,,0,0,
B20121216WKD_108550_A..S55R,18:48:00,18:48:00,A40S,17,,0,0,
B20121216WKD_109250_A..S54R,18:55:30,18:55:30,A40S,17,,0,0,
B20121216WKD_110050_A..S55R,19:03:30,19:03:30,A40S,17,,0,0,
B20121216WKD_121400_A..N55R,21:04:00,21:04:00,A40N,20,,0,0,
B20121216WKD_124550_A..N54R,21:14:00,21:14:00,A40N,14,,0,0,
B20121216WKD_110700_A..S54R,19:09:00,19:09:00,A40S,17,,0,0,
B20121216WKD_111400_A..S55R,19:16:00,19:16:00,A40S,17,,0,0,
B20121216WKD_123450_A..N55R,21:24:00,21:24:00,A40N,20,,0,0,
B20121216WKD_112150_A..S54R,19:23:30,19:23:30,A40S,17,,0,0,
B20121216WKD_112900_A..S55R,19:30:00,19:30:00,A40S,17,,0,0,
B20121216WKD_126650_A..N54R,21:35:00,21:35:00,A40N,14,,0,0,
B20121216WKD_113700_A..S54R,19:38:00,19:38:00,A40S,17,,0,0,
B20121216WKD_114500_A..S55R,19:46:30,19:46:30,A40S,17,,0,0,
B20121216WKD_125750_A..N55R,21:47:00,21:47:00,A40N,20,,0,0,
B20121216WKD_115300_A..S54R,19:54:00,19:54:00,A40S,17,,0,0,
B20121216WKD_129050_A..N54R,21:59:00,21:59:00,A40N,14,,0,0,
B20121216WKD_116100_A..S55R,20:02:30,20:02:30,A40S,17,,0,0,
B20121216WKD_128150_A..N55R,22:11:00,22:11:00,A40N,20,,0,0,
B20121216WKD_116900_A..S54R,20:10:00,20:10:00,A40S,17,,0,0,
B20121216WKD_131450_A..N54R,22:23:00,22:23:00,A40N,14,,0,0,
B20121216WKD_117700_A..S55R,20:18:00,20:18:00,A40S,17,,0,0,
B20121216WKD_130550_A..N55R,22:35:00,22:35:00,A40N,20,,0,0,
B20121216WKD_118500_A..S54R,20:26:00,20:26:00,A40S,17,,0,0,
B20121216WKD_119300_A..S55R,20:35:30,20:35:30,A40S,17,,0,0,
B20121216WKD_133850_A..N54R,22:47:00,22:47:00,A40N,14,,0,0,
B20121216WKD_120200_A..S54R,20:43:00,20:43:00,A40S,17,,0,0,
B20121216WKD_120900_A..S54R,20:50:00,20:50:00,A40S,17,,0,0,
B20121216WKD_134100_A..N04R,22:54:00,22:54:00,A40N,23,,0,0,
B20121216WKD_121700_A..S55R,20:58:00,20:58:00,A40S,17,,0,0,
B20121216WKD_133100_A..N09R,23:06:00,23:06:00,A40N,29,,0,0,
B20121216WKD_122700_A..S54R,21:08:00,21:08:00,A40S,17,,0,0,
B20121216WKD_136500_A..N04R,23:18:00,23:18:00,A40N,23,,0,0,
B20121216WKD_123700_A..S55R,21:18:00,21:18:00,A40S,17,,0,0,
B20121216WKD_135600_A..N09R,23:30:00,23:30:00,A40N,29,,0,0,
B20121216WKD_124700_A..S54R,21:28:00,21:28:00,A40S,17,,0,0,
B20121216WKD_139000_A..N04R,23:43:00,23:43:00,A40N,23,,0,0,
B20121216WKD_125700_A..S55R,21:38:00,21:38:00,A40S,17,,0,0,
B20121216WKD_138200_A..N09R,23:56:00,23:56:00,A40N,29,,0,0,
B20121216WKD_126800_A..S54R,21:49:00,21:49:00,A40S,17,,0,0,
B20121216WKD_141800_A..N04R,24:11:00,24:11:00,A40N,23,,0,0,
B20121216WKD_127900_A..S55R,22:01:00,22:01:00,A40S,17,,0,0,
B20121216WKD_141200_A..N09R,24:26:00,24:26:00,A40N,29,,0,0,
B20121216WKD_129300_A..S54R,22:14:00,22:14:00,A40S,17,,0,0,
B20121216WKD_144800_A..N04R,24:41:30,24:41:30,A40N,23,,0,0,
B20121216WKD_130400_A..S55R,22:25:00,22:25:00,A40S,17,,0,0,
B20121216WKD_144200_A..N09R,24:56:30,24:56:30,A40N,29,,0,0,
B20121216WKD_131600_A..S54R,22:37:00,22:37:00,A40S,17,,0,0,
B20121216WKD_132500_A..S55R,22:49:00,22:49:00,A40S,17,,0,0,
B20121216WKD_146200_A..N09R,25:16:00,25:16:00,A40N,29,,0,0,
B20121216WKD_132800_A..S04R,22:55:30,22:55:30,A40S,30,,0,0,
B20121216WKD_133650_A..S74R,23:04:00,23:04:00,A40S,30,,0,0,
B20121216WKD_148200_A..N09R,25:36:00,25:36:00,A40N,29,,0,0,
B20121216WKD_135000_A..S04R,23:17:30,23:17:30,A40S,30,,0,0,
B20121216WKD_136200_A..S74R,23:29:30,23:29:30,A40S,30,,0,0,
B20121216WKD_150200_A..N09R,25:56:00,25:56:00,A40N,29,,0,0,
B20121216WKD_137400_A..S04R,23:41:30,23:41:30,A40S,30,,0,0,
B20121216WKD_138600_A..S74R,23:53:30,23:53:30,A40S,30,,0,0,
B20121216WKD_152200_A..N09R,26:16:00,26:16:00,A40N,29,,0,0,
B20121216WKD_139800_A..S04R,24:05:30,24:05:30,A40S,30,,0,0,
B20121216WKD_141000_A..S74R,24:17:30,24:17:30,A40S,30,,0,0,
B20121216WKD_154200_A..N09R,26:36:00,26:36:00,A40N,29,,0,0,
B20121216WKD_142200_A..S04R,24:29:30,24:29:30,A40S,30,,0,0,
B20121216WKD_143700_A..S74R,24:44:30,24:44:30,A40S,30,,0,0,
B20121216WKD_156200_A..N09R,26:56:00,26:56:00,A40N,29,,0,0,
B20121216SAT_001150_A..S74R,00:59:00,00:59:00,A40S,30,,0,0,
B20121216SAT_014200_A..N09R,03:16:00,03:16:00,A40N,29,,0,0,
B20121216SAT_002950_A..S74R,01:18:30,01:18:30,A40S,30,,0,0,
B20121216SAT_016200_A..N09R,03:36:00,03:36:00,A40N,29,,0,0,
B20121216SAT_004950_A..S74R,01:38:30,01:38:30,A40S,30,,0,0,
B20121216SAT_018200_A..N09R,03:56:00,03:56:00,A40N,29,,0,0,
B20121216SAT_006950_A..S74R,01:58:30,01:58:30,A40S,30,,0,0,
B20121216SAT_020200_A..N09R,04:16:00,04:16:00,A40N,29,,0,0,
B20121216SAT_008950_A..S74R,02:18:30,02:18:30,A40S,30,,0,0,
B20121216SAT_022200_A..N09R,04:36:00,04:36:00,A40N,29,,0,0,
B20121216SAT_010950_A..S74R,02:38:30,02:38:30,A40S,30,,0,0,
B20121216SAT_024200_A..N09R,04:56:00,04:56:00,A40N,29,,0,0,
